cod_cliente,clt_nombre,clit_apellido_paterno,clit_apellido_materno,clt_fec_nac,clt_direcc,clt_sexo,clt_pais_nac,clt_nacionalidad,clt_tipo,clt_razon_social,clt_fec_constitucion
47790049,Ana Luisa,Bermúdez,Solorio,1965-04-03,Calzada Reynoso 072 Edif. 114  --  Depto. 468 -- San Ignacio los bajos --  TAMPS 68844-4650,M,México,México,1,,
32877762,Celia,Arroyo,Cruz,1939-08-03,Corredor Tamaulipas 783 Interior 804 -- San Carla los bajos --  MICH 07907,M,México,México,1,,
17602143,Marcela,Aragón,Correa,1905-09-13,Privada Sur Fuentes 443 Edif. 774  --  Depto. 882 -- San Sandra los bajos --  GTO 72356,M,México,México,1,,
75668334,Felipe,Cortez,Espinosa,1959-08-13,Continuación Negrón 340 023 -- Vieja Uruguay --  CHIH 90209-8549,M,México,México,1,,
93820806,Miriam,Leal,Valentín,1922-06-27,Ampliación Guatemala 478 Interior 419 -- San Guadalupe de la Montaña --  JAL 00520,M,México,México,1,,
26659503,Susana,Olvera,Blanco,1906-09-11,Circunvalación Fierro 797 Edif. 636  --  Depto. 042 -- San Evelio los bajos --  DGO 37346,M,México,México,1,,
50550944,Esparta,Abreu,Salgado,1907-11-07,Cerrada Sur Delgadillo 820 361 -- San Luisa los bajos --  CAMP 52641,M,México,México,1,,
50755332,Dulce María,Lucio,Velasco,1973-02-19,Privada Guerrero 782 Edif. 151  --  Depto. 451 -- San Miguel Ángel los bajos --  Q. ROO 66357-0654,M,México,México,1,,
38902949,Marcela,Garica,Collazo,1958-04-03,Prolongación Otero 730 Edif. 621  --  Depto. 679 -- Nueva Afganistán --  MEX 31813,M,México,México,1,,
71962436,Vicente,Collado,Cadena,1977-08-04,Calle Sur Benítez 603 Edif. 491  --  Depto. 405 -- Nueva Brunei Darussalam --  GTO 44552-8167,M,México,México,1,,
27339411,Clara,Mondragón,Zarate,1945-03-06,Retorno Sonora 252 Edif. 830  --  Depto. 416 -- San Manuel de la Montaña --  BC 09269-5108,M,México,México,1,,
28065289,Eugenia,Chavarría,Tafoya,1915-07-27,Diagonal Ghana 301 495 -- San Trinidad los altos --  DGO 77432,M,México,México,1,,
62601849,Carlota,Esparza,Magaña,1922-06-01,Eje vial Trinidad y Tabago 681 Edif. 046  --  Depto. 893 -- San Claudia de la Montaña --  NAY 55267-0231,M,México,México,1,,
25837377,Natividad,Gurule,Maldonado,1950-12-26,Circuito Burkina Faso 901 191 -- Nueva Belarús --  YUC 15540-5611,M,México,México,1,,
30820609,Mercedes,Muro,Muñoz,1951-11-23,Callejón Montenegro 649 Interior 841 -- Nueva Israel --  DGO 11167-4689,M,México,México,1,,
84966988,Manuel,Alvarez,Samaniego,1967-03-28,Eje vial Ávila 295 Interior 783 -- Nueva Senegal --  SON 37945,M,México,México,1,,
61075023,Horacio,Palomo,Escobar,1978-05-04,Privada Sur Quintanilla 504 Edif. 356  --  Depto. 549 -- San Zacarías los bajos --  SLP 31247-2904,M,México,México,1,,
14695223,Frida,Casárez,Téllez,1952-08-08,Ampliación Nayarit 583 Edif. 797  --  Depto. 115 -- Nueva Guinea Ecuatorial --  NL 38072-2438,M,México,México,1,,
32241822,Débora,Esparza,Pedroza,1914-01-07,Retorno Tonga 309 Edif. 283  --  Depto. 749 -- Nueva Nigeria --  GRO 22343,M,México,México,1,,
47832251,Norma,Matías,Camarillo,1949-10-17,Circunvalación Norte Delgado 223 Interior 405 -- Vieja República Federal Democrática de Nepal --  ZAC 09500-9699,M,México,México,1,,
54145887,Rufino,Olivárez,Grijalva,1954-03-08,Corredor Norte Longoria 813 Edif. 902  --  Depto. 252 -- San Rodolfo los bajos --  MEX 94023,M,México,México,1,,
82197988,Marisol,Arevalo,Carreón,1933-09-09,Peatonal Solano 468 Edif. 129  --  Depto. 969 -- Vieja Azerbaiyán --  NL 19025,M,México,México,1,,
37385279,Norma,García,Delgado,1915-01-06,Periférico Maldonado 980 720 -- San Estela de la Montaña --  GTO 99256,M,México,México,1,,
88986999,Olivia,Saucedo,Pabón,1929-06-12,Periférico Jaime 228 Interior 586 -- Nueva Líbano --  NL 95974,M,México,México,1,,
40347325,Julio César,Cintrón,Longoria,1974-08-28,Privada Cedillo 304 Interior 643 -- San Micaela de la Montaña --  COAH 29191-3933,M,México,México,1,,
13931124,Roberto,Salgado,Trejo,2002-04-07,Corredor Guanajuato 688 Interior 699 -- Nueva El Salvador --  AGS 30306-5549,M,México,México,1,,
46746337,Fernando,Garay,Robledo,1924-06-30,Diagonal Norte Cintrón 714 Edif. 097  --  Depto. 139 -- San Benjamín de la Montaña --  Q. ROO 71633,M,México,México,1,,
74025497,Jos,Rosario,Montero,1985-03-20,Retorno Sur Solano 029 Interior 965 -- San Rebeca los altos --  DF 01460,M,México,México,1,,
10837443,Norma,Partida,Meléndez,1921-05-01,Viaducto Luxemburgo 253 Interior 787 -- Nueva Islandia --  CHIS 50446,M,México,México,1,,
14496318,Vanesa,Cano,Bustos,1931-09-05,Avenida Norte Velasco 573 Edif. 770  --  Depto. 582 -- Vieja Etiopía --  DF 11687,M,México,México,1,,
99933050,Ana,Gamez,Caballero,1997-08-13,Callejón Sonora 301 Edif. 145  --  Depto. 936 -- San Jesús los bajos --  BCS 19935-2827,M,México,México,1,,
13293253,Beatriz,Sánchez,Menchaca,1919-11-05,Peatonal Suecia 010 262 -- Vieja ex República Yugoslava de Macedonia --  GTO 39994,M,México,México,1,,
49631920,Yolanda,Portillo,de la Crúz,1936-02-29,Viaducto Arabia Saudita 034 Edif. 546  --  Depto. 489 -- San Itzel de la Montaña --  COL 47870,M,México,México,1,,
68511401,Genaro,Baeza,Rivero,1942-06-20,Eje vial Almanza 854 Edif. 953  --  Depto. 406 -- San Rolando los bajos --  CHIH 30330-8771,M,México,México,1,,
54792333,Abril,Holguín,Meza,1934-01-16,Peatonal Azerbaiyán 571 Edif. 782  --  Depto. 447 -- Vieja Azerbaiyán --  PUE 01583,M,México,México,1,,
76775246,Josefina,Ramón,Miramontes,1963-05-31,Retorno Sur Barrios 277 Interior 829 -- San Israel de la Montaña --  TAMPS 86800,M,México,México,1,,
50308811,Mario,Pedroza,Perales,1964-07-21,Callejón Norte Collazo 847 685 -- Vieja China --  QRO 40605,M,México,México,1,,
95278230,Carolina,Reyes,Arevalo,1926-03-09,Corredor Zacatecas 484 011 -- San Aurora los altos --  JAL 77003-3243,M,México,México,1,,
57002453,Tania,Puga,Jiménez,1958-06-29,Continuación Griego 593 101 -- San Camilo los altos --  YUC 70573,M,México,México,1,,
49276817,Benjamín,Pedroza,Navarro,1961-06-26,Viaducto Chihuahua 493 Interior 166 -- San Gregorio los altos --  SLP 03207,M,México,México,1,,
85489783,Lourdes,Ontiveros,Rivas,1921-03-12,Privada Benin 214 Edif. 012  --  Depto. 166 -- Nueva Gambia --  MEX 44355,M,México,México,1,,
85991491,Mayte,Montez,Ochoa,1956-05-15,Prolongación Longoria 655 785 -- San Magdalena los bajos --  TAMPS 91172-2382,M,México,México,1,,
53525505,Espartaco,Leyva,Corrales,1920-08-08,Retorno Guerrero 122 Interior 241 -- San Estefanía los bajos --  TAB 83650,M,México,México,1,,
64609164,Abraham,Yáñez,Menchaca,1997-05-24,Privada Aguascalientes 523 Edif. 527  --  Depto. 393 -- San Araceli de la Montaña --  PUE 76997-4045,M,México,México,1,,
26185330,Alta  Gracia,Blanco,Zambrano,1946-11-11,Andador Rael 149 Interior 985 -- Vieja Italia --  BC 87524-3099,M,México,México,1,,
92099067,María Luisa,Cabán,Martínez,1968-09-17,Cerrada Campeche 610 Edif. 620  --  Depto. 101 -- Nueva Suriname --  OAX 45723-9929,M,México,México,1,,
18221435,Catalina,Valadez,Jaramillo,1923-01-18,Callejón Hidalgo 863 Interior 751 -- Nueva Camerún --  AGS 99165,M,México,México,1,,
26481630,Alma,Mesa,Zamora,1974-05-10,Periférico Norte Valenzuela 141 Interior 571 -- Nueva Noruega --  MOR 50342-9753,M,México,México,1,,
37858735,Esther,Gallardo,Armas,1941-11-23,Eje vial Chiapas 923 930 -- Vieja Arabia Saudita --  YUC 69132,M,México,México,1,,
13135010,Gregorio,Ponce,Garica,1915-02-20,Pasaje de la Rosa 691 Edif. 973  --  Depto. 926 -- Nueva Filipinas --  NL 28429,M,México,México,1,,
68687816,Teodoro,Cardona,Beltrán,1975-07-01,Prolongación Carrillo 570 Interior 450 -- Vieja Irlanda --  Q. ROO 23167-4538,M,México,México,1,,
13961961,Miriam,Escobar,Cortés,1951-04-26,Diagonal Villarreal 926 Edif. 919  --  Depto. 721 -- Vieja Bahrein --  YUC 37653-1621,M,México,México,1,,
69530807,Manuel,Ríos,Girón,1917-01-07,Cerrada Sur Tórrez 109 Edif. 525  --  Depto. 487 -- San Rebeca los altos --  MOR 56010,M,México,México,1,,
09180703,Eugenia,Terán,Navarrete,1986-04-27,Cerrada Argelia 625 Interior 582 -- San Aurora los bajos --  OAX 33661-3531,M,México,México,1,,
99108779,Adán,Reyna,Pineda,1950-06-26,Prolongación Ontiveros 014 Interior 011 -- Vieja Chile --  TAMPS 33362-6894,M,México,México,1,,
44507534,Esmeralda,Laboy,Padrón,1994-04-22,Calzada Sur Macías 430 Interior 470 -- San Tania de la Montaña --  MEX 16829-3375,M,México,México,1,,
53823281,Lucas,Ulibarri,Orozco,1994-04-27,Viaducto Cuba 230 644 -- San Sara de la Montaña --  NL 54658,M,México,México,1,,
99515812,José Luis,de la Garza,Hernández,1977-06-27,Retorno Distrito Federal 787 Interior 868 -- San Ivonne de la Montaña --  NL 31358-0485,M,México,México,1,,
68508197,Eduardo,Chávez,Posada,1957-03-29,Eje vial Sur de la Fuente 748 Edif. 663  --  Depto. 094 -- Nueva Barbados --  GRO 96730,M,México,México,1,,
71868394,Alonso,Sotelo,Magaña,1948-02-28,Calzada Villegas 487 Edif. 799  --  Depto. 837 -- San Jorge los bajos --  CAMP 46370,M,México,México,1,,
98834174,Germán,Valverde,Corral,1969-04-27,Callejón Norte Lira 581 Edif. 184  --  Depto. 928 -- San Olivia los bajos --  GTO 36566-5464,M,México,México,1,,
81318322,Pascual,Morales,Caraballo,2000-11-09,Prolongación Sur Almonte 029 Interior 994 -- San Espartaco los altos --  YUC 72404-7262,M,México,México,1,,
83863110,Yuridia,Lovato,Bonilla,1966-08-15,Continuación Durango 346 647 -- San Ángel los bajos --  AGS 21814-1863,M,México,México,1,,
75270933,Ignacio,Aranda,Pantoja,1971-07-27,Continuación Norte Heredia 511 590 -- San Abraham los bajos --  TAB 27025-9771,M,México,México,1,,
80019435,Soledad,Nava,Zepeda,1935-01-16,Continuación Marín 257 Interior 948 -- Vieja Tailandia --  MEX 20588-0433,M,México,México,1,,
95101903,Jacobo,Cuellar,Amaya,1968-12-18,Andador Tlaxcala 556 Interior 330 -- Nueva Congo --  COL 94989-5804,M,México,México,1,,
17964715,Eric,Saiz,Durán,1911-07-06,Ampliación Sur Lomeli 558 Interior 940 -- San Celia los bajos --  JAL 37928,M,México,México,1,,
09596610,Pilar,Zamudio,Lerma,1984-05-28,Diagonal Argentina 546 Edif. 153  --  Depto. 114 -- San Cornelio de la Montaña --  TAMPS 33037-0771,M,México,México,1,,
39585318,Antonia,Ramírez,Peralta,1974-08-14,Calle Chihuahua 701 169 -- San Rosa los altos --  MOR 57392,M,México,México,1,,
26020631,Benjamín,Vélez,Padrón,1948-10-22,Eje vial Pizarro 908 Interior 937 -- Vieja Namibia --  PUE 33871-6886,M,México,México,1,,
24620826,Enrique,Corral,Brito,1905-11-27,Avenida Chile 418 Interior 441 -- Nueva Irán --  DF 09486,M,México,México,1,,
45831225,Francisco,Negrete,Nájera,1949-10-20,Prolongación Sonora 160 Edif. 555  --  Depto. 200 -- Nueva Liberia --  MEX 92086-1078,M,México,México,1,,
67226887,Mitzy,Pulido,Alonso,1956-09-11,Avenida Gambia 596 619 -- San Rodolfo los bajos --  CHIH 63047,M,México,México,1,,
15547934,Olga,Cuellar,Trujillo,1958-08-23,Peatonal Mongolia 021 Edif. 728  --  Depto. 405 -- Vieja Gabón --  TAMPS 76609-6029,M,México,México,1,,
00370912,Clara,Valladares,Morales,1952-08-20,Privada Riojas 981 509 -- Nueva Omán --  MICH 88568,M,México,México,1,,
03926710,Socorro,Arguello,Brito,1941-11-25,Callejón Uruguay 789 239 -- Vieja Perú --  QRO 96137,M,México,México,1,,
71479507,Francisco Javier,Carrero,Perea,1962-02-11,Diagonal México 460 Interior 319 -- Vieja Lesotho --  GTO 41706-8974,M,México,México,1,,
46871039,Silvano,Curiel,Razo,1995-04-07,Eje vial Sur Luna 623 Edif. 456  --  Depto. 690 -- Vieja Gambia --  SON 88424-7442,M,México,México,1,,
52476891,Angélica,Barrios,Zamudio,1934-09-08,Cerrada República Dominicana 829 789 -- Nueva Albania --  COL 94808-0837,M,México,México,1,,
13245566,Fidel,Gracia,Baca,1922-08-23,Boulevard Saldaña 296 Edif. 732  --  Depto. 763 -- Vieja Cuba --  SIN 69439,M,México,México,1,,
57465500,Ilse,Baca,Fonseca,1911-08-14,Boulevard Norte Ferrer 446 Interior 020 -- Nueva Turkmenistán --  VER 78699,M,México,México,1,,
70884289,Conchita,Chacón,Pichardo,1908-05-08,Peatonal Madrigal 198 877 -- San Daniela los bajos --  QRO 09161,M,México,México,1,,
18026580,Amanda,Urrutia,Villalpando,1984-04-08,Boulevard Norte Tapia 783 Interior 039 -- Nueva Myanmar --  COAH 32148-8720,M,México,México,1,,
68867515,Estela,Uribe,Anguiano,1915-03-08,Eje vial Norte Velázquez 824 Edif. 541  --  Depto. 702 -- San Gilberto los altos --  PUE 66782,M,México,México,1,,
59485216,Leticia,Menéndez,Negrete,1932-04-20,Pasaje Prado 724 288 -- San Armando los bajos --  BC 26218-3593,M,México,México,1,,
13747596,Héctor,Ramos,Regalado,1951-08-08,Retorno Emiratos Árabes Unidos 424 Edif. 267  --  Depto. 661 -- San Felix los bajos --  MICH 16418,M,México,México,1,,
45483783,Eduardo,Montañez,Rosado,2000-04-02,Privada Chiapas 936 Edif. 043  --  Depto. 556 -- Vieja Seychelles --  SON 07298-9811,M,México,México,1,,
74081851,Leonel,Espinal,Caldera,1942-01-29,Calle Sur Corrales 424 509 -- San Renato los bajos --  QRO 86537,M,México,México,1,,
44264987,María Teresa,Lozada,Casares,1986-07-10,Diagonal Sur Salazar 949 108 -- Nueva Marruecos --  DGO 90837,M,México,México,1,,
48663557,Gabriel,Longoria,Lozada,1913-11-21,Calzada Arabia Saudita 511 034 -- Vieja Georgia --  CHIS 35105,M,México,México,1,,
17082181,Adriana,Ledesma,Gallegos,1933-05-17,Corredor Norte Jáquez 781 697 -- San Teodoro los altos --  TLAX 38133,M,México,México,1,,
56478464,Lucas,Cortez,Flórez,1938-03-26,Avenida Norte Castellanos 891 Edif. 992  --  Depto. 364 -- San Pamela los altos --  GTO 55525-4913,M,México,México,1,,
18383256,Carlota,Alemán,Bustamante,1986-01-14,Corredor Bulgaria 159 Edif. 861  --  Depto. 836 -- Nueva India --  COL 70565,M,México,México,1,,
98168484,Aldo,Carbajal,Cortés,1993-07-22,Callejón Michoacán de Ocampo 090 Edif. 793  --  Depto. 253 -- San Augusto los bajos --  Q. ROO 98325,M,México,México,1,,
87483864,Enrique,Lozano,Longoria,1971-03-22,Viaducto San Luis Potosí 344 294 -- San Bianca los altos --  SON 31626,M,México,México,1,,
04415220,José Emilio,Muñoz,Sanches,1968-11-20,Avenida Polonia 063 840 -- San Tomás los altos --  DF 73751,M,México,México,1,,
52345791,Zacarías,Villalpando,Bernal,1925-11-23,Retorno Swazilandia 791 037 -- Vieja Guinea Bissau --  CHIH 32324,M,México,México,1,,
07617690,Víctor,Ceballos,Esquibel,1974-04-26,Circuito Chiapas 584 217 -- San Jos los altos --  MEX 08768,M,México,México,1,,
93799553,Zacarías,Valadez,Véliz,1907-12-11,Continuación Tamaulipas 789 Interior 976 -- Nueva Guinea Bissau --  YUC 87330-9273,M,México,México,1,,
36025749,David,Espino,Anaya,1963-09-15,Circunvalación Ghana 548 Edif. 180  --  Depto. 147 -- San Jesús de la Montaña --  MICH 71658,M,México,México,1,,
15096739,Claudio,Gamez,Flores,1914-01-19,Callejón Ballesteros 450 608 -- Nueva Mauricio --  CHIH 27168-9168,M,México,México,1,,
83047848,Esther,Carranza,Laureano,1991-07-13,Corredor ex República Yugoslava de Macedonia 438 305 -- San Rodolfo los altos --  BC 99298,M,México,México,1,,
17039390,Aldo,Trejo,Quintanilla,1988-09-09,Periférico Distrito Federal 755 921 -- Nueva Mali --  BC 71502-8247,M,México,México,1,,
27659694,Bianca,Reynoso,Vanegas,1979-09-02,Calle Tamaulipas 957 Interior 012 -- San Carlos los bajos --  CHIH 30240,M,México,México,1,,
99171513,Karina,Vaca,Prieto,1998-08-21,Circunvalación Sur Calvillo 166 279 -- Nueva Paraguay --  MICH 64764-1525,M,México,México,1,,
12253319,Amador,Domínguez,Franco,1962-09-26,Prolongación Olivera 201 Interior 968 -- San Omar los bajos --  HGO 46941-4226,M,México,México,1,,
27659762,Isabel,Longoria,Echeverría,1906-12-22,Periférico República Popular Democrática de Corea 221 405 -- Vieja Argentina --  AGS 72304,M,México,México,1,,
58214268,Beatriz,Orellana,Rosas,1996-01-25,Eje vial Rascón 924 Interior 753 -- San Elisa los altos --  NL 64571-6364,M,México,México,1,,
71069944,Ernesto,Noriega,Perales,1973-03-20,Pasaje Sur Lerma 316 Edif. 505  --  Depto. 147 -- San Elias los bajos --  YUC 77980-1757,M,México,México,1,,
14902697,Leonel,Baca,Escalante,1931-08-21,Avenida Palau 693 503 -- San Silvano los bajos --  BC 36592-0239,M,México,México,1,,
91045003,Camila,Páez,Rivero,1987-01-07,Privada China 464 Interior 495 -- Vieja Pakistán --  PUE 31289,M,México,México,1,,
32348750,Adriana,Medrano,Valencia,1998-10-05,Cerrada Norte Nazario 154 Interior 951 -- San Alma los altos --  HGO 45986-8868,M,México,México,1,,
92817012,Soledad,Correa,de la O,1994-04-22,Diagonal Segovia 793 Edif. 336  --  Depto. 541 -- San Concepción de la Montaña --  JAL 82835,M,México,México,1,,
41938751,Diego,de León,Villanueva,1941-06-23,Peatonal Norte Gaona 716 Edif. 613  --  Depto. 087 -- San Carlos los altos --  VER 95107-3025,M,México,México,1,,
19553818,Isabel,de la Garza,Gamez,1966-02-24,Prolongación Cuba 124 035 -- San Zacarías de la Montaña --  OAX 57644-4533,M,México,México,1,,
58863558,Gustavo,Guillen,Chapa,1914-03-17,Andador Morelos 897 203 -- Nueva Tayikistán --  TAMPS 82643-6233,M,México,México,1,,
14521966,Linda,Zúñiga,Saavedra,1983-05-19,Pasaje Terán 956 Interior 589 -- San Silvia los altos --  DGO 89518-6368,M,México,México,1,,
45667688,Francisca,Mondragón,Briones,1938-04-18,Calzada Luxemburgo 915 Edif. 878  --  Depto. 712 -- San Gregorio los altos --  CHIH 94555-5551,M,México,México,1,,
74833832,Karina,Ponce,Quiñónez,1986-02-25,Prolongación Aguascalientes 509 645 -- San Úrsula los bajos --  DGO 96028-8846,M,México,México,1,,
78131941,José Emilio,Puga,Vega,1974-10-03,Andador Norte Amador 286 Interior 347 -- San Ángela de la Montaña --  SIN 75312,M,México,México,1,,
38662553,Paulina,Arevalo,Casares,1978-03-04,Circunvalación Norte Ulibarri 206 Edif. 924  --  Depto. 725 -- Nueva Chipre --  SON 63518,M,México,México,1,,
21037368,Felix,Hidalgo,Arriaga,1952-01-02,Callejón Zacatecas 495 Edif. 937  --  Depto. 595 -- San Esperanza los bajos --  YUC 49326,M,México,México,1,,
81167548,Jaime,Villalobos,Hernandes,1923-03-18,Privada Cuba 871 Interior 828 -- San Roberto los bajos --  TAMPS 91514-2882,M,México,México,1,,
85431423,Carla,Corona,Carrera,1933-06-19,Corredor Norte Maestas 319 Edif. 177  --  Depto. 946 -- Nueva Vanuatu --  GTO 02825-0877,M,México,México,1,,
87251975,Georgina,Balderas,Centeno,1954-08-05,Boulevard Costa Rica 644 Interior 051 -- San Esther de la Montaña --  QRO 09205,M,México,México,1,,
92576902,Natalia,Vélez,Santiago,1989-11-14,Periférico Eslovenia 219 Interior 945 -- Nueva Sierra Leona --  DGO 41538,M,México,México,1,,
78001237,Iván,Lovato,Tamayo,1934-10-14,Circuito Sierra 519 Edif. 591  --  Depto. 550 -- Vieja Reino Unido de Gran Bretaña e Irlanda del Norte --  Q. ROO 84490-1565,M,México,México,1,,
05219452,Rosalia,Baca,Reyes,1908-01-03,Cerrada Sur Valadez 347 373 -- San Wilfrido los altos --  PUE 05798,M,México,México,1,,
54030176,Adriana,Peña,Cavazos,1926-03-17,Ampliación Lugo 816 316 -- San Débora de la Montaña --  SIN 93234,M,México,México,1,,
88210995,Benjamín,Rodrígez,Quintanilla,1917-08-29,Retorno República Checa 462 386 -- San Raquel los altos --  AGS 54140-0419,M,México,México,1,,
99417116,Camilo,Puga,Quintana,1955-08-05,Corredor Zapata 160 Interior 527 -- San Dalia los bajos --  GTO 44539,M,México,México,1,,
23629936,Fernando,Berríos,Madera,1979-03-28,Prolongación Nayarit 396 551 -- Vieja Filipinas --  OAX 41900,M,México,México,1,,
58036099,Catalina,Mascareñas,Armas,1909-06-24,Eje vial Tayikistán 237 296 -- Vieja Zimbabwe --  HGO 12185,M,México,México,1,,
99626952,Diego,Ponce,Hinojosa,1964-05-28,Boulevard Padilla 684 707 -- Vieja Ucrania --  CHIS 00321-3761,M,México,México,1,,
00581929,Gonzalo,Salinas,Noriega,1944-09-01,Eje vial Nauru 556 837 -- Nueva Islas Marshall --  Q. ROO 05507-1115,M,México,México,1,,
81610143,José Luis,Montemayor,Samaniego,1925-08-14,Boulevard Carvajal 950 Interior 549 -- Nueva Camerún --  SON 16193,M,México,México,1,,
21373794,Jos,Olivárez,Rangel,1906-01-18,Ampliación Sudáfrica 636 609 -- Vieja Emiratos Árabes Unidos --  ZAC 71399,M,México,México,1,,
